subject_id,trial_index,is_monolingual,colour,num,resp,resp_fixed,rt
5b624a1a9351420001b8310b,593,NA,browns,1,tan,tan,2332
5b624a1a9351420001b8310b,594,NA,blues,20,blue,blue,1807
5b624a1a9351420001b8310b,595,NA,yellows,20,orange,orange,1447
5b624a1a9351420001b8310b,596,NA,blues,1,pale blue,pale blue,4760
5b624a1a9351420001b8310b,597,NA,reds,20,red,red,1263
5b624a1a9351420001b8310b,598,NA,reds,1,pink,pink,1544
5b624a1a9351420001b8310b,599,NA,yellows,1,yellow,yellow,2950
5b624a1a9351420001b8310b,600,NA,browns,20,brown,brown,1526
5b7f48514d32d900017c9ae1,593,NA,yellows,20,orange,orange,4490.5
5b7f48514d32d900017c9ae1,594,NA,yellows,1,yellow,yellow,3579.2
5b7f48514d32d900017c9ae1,595,NA,browns,20,dark brown,dark brown,5972.3
5b7f48514d32d900017c9ae1,596,NA,blues,20,blue,blue,2565.9
5b7f48514d32d900017c9ae1,597,NA,reds,20,red,red,1922.9
5b7f48514d32d900017c9ae1,598,NA,blues,1,light blue,light blue,4347.8
5b7f48514d32d900017c9ae1,599,NA,browns,1,tan,tan,1924.1
5b7f48514d32d900017c9ae1,600,NA,reds,1,pink,pink,2238.4
5b87e13126d98700015ed667,593,NA,yellows,20,orange,orange,37686.4
5b87e13126d98700015ed667,594,NA,reds,1,purple,purple,9554.8
5b87e13126d98700015ed667,595,NA,browns,1,brown,brown,10415.8
5b87e13126d98700015ed667,596,NA,yellows,1,yellow,yellow,10040.1
5b87e13126d98700015ed667,597,NA,reds,20,red,red,2713.7
5b87e13126d98700015ed667,598,NA,blues,20,blue,blue,4425.4
5b87e13126d98700015ed667,599,NA,blues,1,blue,blue,5403
5b87e13126d98700015ed667,600,NA,browns,20,browm,browm,9681.2
5b9217c162766e00012bb9c6,593,NA,blues,1,light blue,light blue,6238.5
5b9217c162766e00012bb9c6,594,NA,blues,20,dark blue,dark blue,4730.6
5b9217c162766e00012bb9c6,595,NA,browns,1,tan,tan,3959.8
5b9217c162766e00012bb9c6,596,NA,yellows,20,dark orange,dark orange,8736.2
5b9217c162766e00012bb9c6,597,NA,reds,1,pink,pink,4137.5
5b9217c162766e00012bb9c6,598,NA,yellows,1,yellow,yellow,3321.5
5b9217c162766e00012bb9c6,599,NA,browns,20,brown,brown,3305
5b9217c162766e00012bb9c6,600,NA,reds,20,red,red,3741.8
5b99872a357ce300014f2099,593,NA,blues,1,light blue,light blue,3511.21
5b99872a357ce300014f2099,594,NA,reds,20,red,red,2573
5b99872a357ce300014f2099,595,NA,yellows,1,yellow,yellow,2209.935
5b99872a357ce300014f2099,596,NA,browns,20,brown,brown,1827.81
5b99872a357ce300014f2099,597,NA,reds,1,pink,pink,2651.935
5b99872a357ce300014f2099,598,NA,browns,1,beige,beige,2400.185
5b99872a357ce300014f2099,599,NA,yellows,20,orange,orange,1985.575
5b99872a357ce300014f2099,600,NA,blues,20,blue,blue,3701.41
5b9b1de4d2599000010fb247,593,NA,blues,1,light blue,light blue,5332.15
5b9b1de4d2599000010fb247,594,NA,yellows,20,orange,orange,3215.53
5b9b1de4d2599000010fb247,595,NA,yellows,1,yellow,yellow,2066.815
5b9b1de4d2599000010fb247,596,NA,reds,20,red,red,1994.875
5b9b1de4d2599000010fb247,597,NA,blues,20,dark blue,dark blue,5476.955
5b9b1de4d2599000010fb247,598,NA,browns,20,brown,brown,1724.4
5b9b1de4d2599000010fb247,599,NA,browns,1,beige ,beige ,14214.425
5b9b1de4d2599000010fb247,600,NA,reds,1,pink,pink,1949.645
5b9dd07de671c60001226b79,593,NA,yellows,1,Yellow,Yellow,4230.645
5b9dd07de671c60001226b79,594,NA,browns,1,Tan,Tan,4295.62
5b9dd07de671c60001226b79,595,NA,reds,20,Red,Red,4678.34
5b9dd07de671c60001226b79,596,NA,blues,20,Blue,Blue,3300.57
5b9dd07de671c60001226b79,597,NA,blues,1,Aqua,Aqua,4458.235
5b9dd07de671c60001226b79,598,NA,reds,1,Pink,Pink,3098.72
5b9dd07de671c60001226b79,599,NA,yellows,20,Orange,Orange,4933.855
5b9dd07de671c60001226b79,600,NA,browns,20,Brown,Brown,4823.395
5ba345bcf07414000106135e,593,NA,browns,1,Tan,Tan,16040
5ba345bcf07414000106135e,594,NA,yellows,1,Yellow,Yellow,26410
5ba345bcf07414000106135e,595,NA,browns,20,Dark Brown,Dark Brown,12443
5ba345bcf07414000106135e,596,NA,reds,1,Pink,Pink,5961
5ba345bcf07414000106135e,597,NA,reds,20,Red,Red,5272
5ba345bcf07414000106135e,598,NA,blues,20,Navy Blue,Navy Blue,10186
5ba345bcf07414000106135e,599,NA,blues,1,Light Blue,Light Blue,12377
5ba345bcf07414000106135e,600,NA,yellows,20,Orange,Orange,6659
5bad4be8b712f30001b87947,593,NA,yellows,1,yellow,yellow,23093.3
5bad4be8b712f30001b87947,594,NA,yellows,20,orange,orange,5271.4
5bad4be8b712f30001b87947,595,NA,blues,20,dark blue,dark blue,7769.3
5bad4be8b712f30001b87947,596,NA,browns,1,tan,tan,6976.6
5bad4be8b712f30001b87947,597,NA,blues,1,sky blue,sky blue,6295.4
5bad4be8b712f30001b87947,598,NA,reds,1,pink,pink,6750
5bad4be8b712f30001b87947,599,NA,browns,20,brown,brown,4614.2
5bad4be8b712f30001b87947,600,NA,reds,20,red,red,2788.5
5baec88f733441000102c719,593,NA,reds,20,red,red,4338
5baec88f733441000102c719,594,NA,browns,20,brown,brown,2841.5
5baec88f733441000102c719,595,NA,blues,1,blue,blue,1971.2
5baec88f733441000102c719,596,NA,yellows,20,orange,orange,1363.4
5baec88f733441000102c719,597,NA,blues,20,blue,blue,1176.2
5baec88f733441000102c719,598,NA,reds,1,pink,pink,1362.1
5baec88f733441000102c719,599,NA,browns,1,beige,beige,2515.2
5baec88f733441000102c719,600,NA,yellows,1,yellow,yellow,1501.3
5bbc0004ac45e6000131d380,593,NA,blues,20,blue,blue,4134.025
5bbc0004ac45e6000131d380,594,NA,blues,1,light blue,light blue,5099.715
5bbc0004ac45e6000131d380,595,NA,browns,1,beige,beige,2095.205
5bbc0004ac45e6000131d380,596,NA,yellows,20,orange,orange,3838.535
5bbc0004ac45e6000131d380,597,NA,yellows,1,yellow,yellow,2871.505
5bbc0004ac45e6000131d380,598,NA,reds,20,red,red,1753.415
5bbc0004ac45e6000131d380,599,NA,browns,20,brown,brown,1763.465
5bbc0004ac45e6000131d380,600,NA,reds,1,lavendar,lavendar,2943.905
5bc0cacb228a7600013cf77e,593,NA,yellows,1,yellow,yellow,2917.05
5bc0cacb228a7600013cf77e,594,NA,blues,1,light blue,light blue,3049.19
5bc0cacb228a7600013cf77e,595,NA,browns,1,tan,tan,3022.345
5bc0cacb228a7600013cf77e,596,NA,reds,1,pink,pink,2211.445
5bc0cacb228a7600013cf77e,597,NA,browns,20,brown,brown,6693.715
5bc0cacb228a7600013cf77e,598,NA,reds,20,red,red,1612.85
5bc0cacb228a7600013cf77e,599,NA,blues,20,dark blue,dark blue,3546.43
5bc0cacb228a7600013cf77e,600,NA,yellows,20,orange,orange,2123.25
5bc5356e65cfb8000154bd82,593,NA,yellows,20,orange,orange,7192.715
5bc5356e65cfb8000154bd82,594,NA,reds,1,pink,pink,3020.185
5bc5356e65cfb8000154bd82,595,NA,browns,20,brown,brown,4917.615
5bc5356e65cfb8000154bd82,596,NA,blues,20,blue,blue,3940.425
5bc5356e65cfb8000154bd82,597,NA,blues,1,sky blue,sky blue,15312.695
5bc5356e65cfb8000154bd82,598,NA,browns,1,sand,sand,17224.54
5bc5356e65cfb8000154bd82,599,NA,reds,20,red,red,3369.145
5bc5356e65cfb8000154bd82,600,NA,yellows,1,yellow,yellow,3898.53
5be2dab1dc5b8d0001ce18a9,593,NA,browns,20,brown,brown,1703.095
5be2dab1dc5b8d0001ce18a9,594,NA,browns,1,beige,beige,1962.07
5be2dab1dc5b8d0001ce18a9,595,NA,reds,1,pink,pink,1429.44
5be2dab1dc5b8d0001ce18a9,596,NA,yellows,1,yellow,yellow,1934.895
5be2dab1dc5b8d0001ce18a9,597,NA,blues,1,blue,blue,1398.885
5be2dab1dc5b8d0001ce18a9,598,NA,yellows,20,orange,orange,1323.125
5be2dab1dc5b8d0001ce18a9,599,NA,reds,20,red,red,877.435
5be2dab1dc5b8d0001ce18a9,600,NA,blues,20,blue,blue,1045.14
5be8eaff0e366e00017616ad,593,NA,blues,20,Royal Blue,Royal Blue,11636.1
5be8eaff0e366e00017616ad,594,NA,blues,1,Baby Blue,Baby Blue,4898.6
5be8eaff0e366e00017616ad,595,NA,yellows,1,Yellow,Yellow,7154.1
5be8eaff0e366e00017616ad,596,NA,reds,20,Red,Red,3173.2
5be8eaff0e366e00017616ad,597,NA,reds,1,Pink,Pink,4509.5
5be8eaff0e366e00017616ad,598,NA,browns,1,Tan,Tan,3859.6
5be8eaff0e366e00017616ad,599,NA,yellows,20,Orange,Orange,4308.9
5be8eaff0e366e00017616ad,600,NA,browns,20,Brown,Brown,4415.2
5bec26b494bff800011dd342,593,NA,blues,1,pale blue,pale blue,6423.8
5bec26b494bff800011dd342,594,NA,yellows,1,neon yellow,neon yellow,4781.4
5bec26b494bff800011dd342,595,NA,yellows,20,bright orange,bright orange,7972.8
5bec26b494bff800011dd342,596,NA,browns,1,cream,cream,13998.2
5bec26b494bff800011dd342,597,NA,reds,1,hot pink,hot pink,7912.3
5bec26b494bff800011dd342,598,NA,reds,20,fire engine red,fire engine red,11735.4
5bec26b494bff800011dd342,599,NA,browns,20,brown,brown,5583
