,subject_id,colour,num,is_dark,rt,language
613124,5e1d50553d2e1b0ceaf5bbd2,yellows,2,0,1443,English
614124,5e1d50553d2e1b0ceaf5bbd2,yellows,14,1,1331,English
615124,5e1d50553d2e1b0ceaf5bbd2,blues,16,1,3166,English
616124,5e1d50553d2e1b0ceaf5bbd2,blues,11,0,2069,English
617124,5e1d50553d2e1b0ceaf5bbd2,browns,6,0,2604,English
618124,5e1d50553d2e1b0ceaf5bbd2,browns,20,1,1403,English
619124,5e1d50553d2e1b0ceaf5bbd2,yellows,8,1,3328,English
620124,5e1d50553d2e1b0ceaf5bbd2,yellows,19,1,1081,English
621124,5e1d50553d2e1b0ceaf5bbd2,yellows,17,1,1249,English
622124,5e1d50553d2e1b0ceaf5bbd2,reds,1,0,1134,English
623124,5e1d50553d2e1b0ceaf5bbd2,reds,20,1,2047,English
624124,5e1d50553d2e1b0ceaf5bbd2,yellows,18,1,1136,English
625124,5e1d50553d2e1b0ceaf5bbd2,yellows,9,1,10560,English
626124,5e1d50553d2e1b0ceaf5bbd2,yellows,10,1,1364,English
627124,5e1d50553d2e1b0ceaf5bbd2,browns,8,0,1369,English
628124,5e1d50553d2e1b0ceaf5bbd2,blues,20,1,2685,English
629124,5e1d50553d2e1b0ceaf5bbd2,blues,18,0,13300,English
630124,5e1d50553d2e1b0ceaf5bbd2,blues,6,0,1062,English
631124,5e1d50553d2e1b0ceaf5bbd2,browns,19,1,5423,English
632124,5e1d50553d2e1b0ceaf5bbd2,yellows,16,1,1309,English
633124,5e1d50553d2e1b0ceaf5bbd2,browns,11,0,1471,English
634124,5e1d50553d2e1b0ceaf5bbd2,blues,9,0,1279,English
635124,5e1d50553d2e1b0ceaf5bbd2,browns,10,0,2785,English
636124,5e1d50553d2e1b0ceaf5bbd2,browns,16,1,7898,English
637124,5e1d50553d2e1b0ceaf5bbd2,browns,7,0,1503,English
638124,5e1d50553d2e1b0ceaf5bbd2,reds,8,0,1455,English
639124,5e1d50553d2e1b0ceaf5bbd2,blues,20,1,11640,English
640124,5e1d50553d2e1b0ceaf5bbd2,yellows,9,1,4404,English
641124,5e1d50553d2e1b0ceaf5bbd2,blues,20,0,8507,English
642124,5e1d50553d2e1b0ceaf5bbd2,blues,17,0,1563,English
643124,5e1d50553d2e1b0ceaf5bbd2,yellows,8,1,10030,English
644124,5e1d50553d2e1b0ceaf5bbd2,browns,14,0,2509,English
645124,5e1d50553d2e1b0ceaf5bbd2,blues,3,0,1152,English
646124,5e1d50553d2e1b0ceaf5bbd2,blues,3,0,1262,English
647124,5e1d50553d2e1b0ceaf5bbd2,yellows,14,1,2213,English
648124,5e1d50553d2e1b0ceaf5bbd2,browns,14,0,1769,English
649124,5e1d50553d2e1b0ceaf5bbd2,browns,2,0,1185,English
650124,5e1d50553d2e1b0ceaf5bbd2,reds,6,0,1159,English
651124,5e1d50553d2e1b0ceaf5bbd2,browns,3,0,3314,English
653124,5e1d50553d2e1b0ceaf5bbd2,reds,2,0,1011,English
654124,5e1d50553d2e1b0ceaf5bbd2,yellows,2,0,981,English
655124,5e1d50553d2e1b0ceaf5bbd2,yellows,1,0,1101,English
656124,5e1d50553d2e1b0ceaf5bbd2,blues,7,0,1024,English
657124,5e1d50553d2e1b0ceaf5bbd2,reds,15,1,4534,English
658124,5e1d50553d2e1b0ceaf5bbd2,reds,6,0,1216,English
659124,5e1d50553d2e1b0ceaf5bbd2,blues,4,0,994,English
660124,5e1d50553d2e1b0ceaf5bbd2,yellows,15,1,1122,English
661124,5e1d50553d2e1b0ceaf5bbd2,yellows,4,0,1321,English
662124,5e1d50553d2e1b0ceaf5bbd2,yellows,13,1,1477,English
663124,5e1d50553d2e1b0ceaf5bbd2,browns,13,0,1525,English
664124,5e1d50553d2e1b0ceaf5bbd2,reds,2,0,1139,English
665124,5e1d50553d2e1b0ceaf5bbd2,browns,8,0,1292,English
666124,5e1d50553d2e1b0ceaf5bbd2,browns,20,1,1332,English
667124,5e1d50553d2e1b0ceaf5bbd2,reds,7,0,1116,English
668124,5e1d50553d2e1b0ceaf5bbd2,blues,5,0,1065,English
669124,5e1d50553d2e1b0ceaf5bbd2,yellows,18,1,1164,English
670124,5e1d50553d2e1b0ceaf5bbd2,reds,17,1,1645,English
671124,5e1d50553d2e1b0ceaf5bbd2,yellows,20,1,1321,English
672124,5e1d50553d2e1b0ceaf5bbd2,blues,18,0,6997,English
673124,5e1d50553d2e1b0ceaf5bbd2,blues,5,0,1106,English
674124,5e1d50553d2e1b0ceaf5bbd2,browns,1,0,1542,English
675124,5e1d50553d2e1b0ceaf5bbd2,reds,18,1,1286,English
676124,5e1d50553d2e1b0ceaf5bbd2,yellows,12,1,4207,English
677124,5e1d50553d2e1b0ceaf5bbd2,yellows,9,1,8176,English
678124,5e1d50553d2e1b0ceaf5bbd2,yellows,14,1,1011,English
679124,5e1d50553d2e1b0ceaf5bbd2,browns,17,0,13101,English
680124,5e1d50553d2e1b0ceaf5bbd2,reds,9,0,6133,English
681124,5e1d50553d2e1b0ceaf5bbd2,yellows,3,0,1148,English
682124,5e1d50553d2e1b0ceaf5bbd2,yellows,11,1,1329,English
683124,5e1d50553d2e1b0ceaf5bbd2,browns,16,0,3687,English
684124,5e1d50553d2e1b0ceaf5bbd2,browns,4,0,1239,English
685124,5e1d50553d2e1b0ceaf5bbd2,blues,11,0,1899,English
686124,5e1d50553d2e1b0ceaf5bbd2,reds,13,1,9149,English
687124,5e1d50553d2e1b0ceaf5bbd2,reds,19,1,1041,English
688124,5e1d50553d2e1b0ceaf5bbd2,reds,12,1,15716,English
689124,5e1d50553d2e1b0ceaf5bbd2,yellows,12,1,6489,English
690124,5e1d50553d2e1b0ceaf5bbd2,blues,9,0,1122,English
691124,5e1d50553d2e1b0ceaf5bbd2,blues,12,0,2177,English
692124,5e1d50553d2e1b0ceaf5bbd2,reds,19,1,1142,English
693124,5e1d50553d2e1b0ceaf5bbd2,browns,1,0,1040,English
694124,5e1d50553d2e1b0ceaf5bbd2,yellows,6,0,1068,English
695124,5e1d50553d2e1b0ceaf5bbd2,yellows,19,1,1044,English
696124,5e1d50553d2e1b0ceaf5bbd2,reds,3,0,1025,English
697124,5e1d50553d2e1b0ceaf5bbd2,reds,12,1,5341,English
698124,5e1d50553d2e1b0ceaf5bbd2,blues,14,0,6753,English
699124,5e1d50553d2e1b0ceaf5bbd2,reds,11,1,8292,English
700124,5e1d50553d2e1b0ceaf5bbd2,browns,10,0,1734,English
701124,5e1d50553d2e1b0ceaf5bbd2,reds,14,1,2847,English
702124,5e1d50553d2e1b0ceaf5bbd2,yellows,11,1,3790,English
704124,5e1d50553d2e1b0ceaf5bbd2,reds,20,1,1029,English
705124,5e1d50553d2e1b0ceaf5bbd2,browns,2,0,955,English
706124,5e1d50553d2e1b0ceaf5bbd2,yellows,20,1,1270,English
707124,5e1d50553d2e1b0ceaf5bbd2,browns,18,1,1374,English
708124,5e1d50553d2e1b0ceaf5bbd2,blues,7,0,1255,English
709124,5e1d50553d2e1b0ceaf5bbd2,yellows,10,1,3419,English
710124,5e1d50553d2e1b0ceaf5bbd2,blues,3,0,1769,English
711124,5e1d50553d2e1b0ceaf5bbd2,browns,13,0,1062,English
712124,5e1d50553d2e1b0ceaf5bbd2,reds,1,0,958,English
713124,5e1d50553d2e1b0ceaf5bbd2,yellows,6,0,1070,English
714124,5e1d50553d2e1b0ceaf5bbd2,browns,11,0,1382,English
715124,5e1d50553d2e1b0ceaf5bbd2,browns,15,0,4756,English
716124,5e1d50553d2e1b0ceaf5bbd2,blues,10,0,1060,English
717124,5e1d50553d2e1b0ceaf5bbd2,yellows,6,0,1345,English
718124,5e1d50553d2e1b0ceaf5bbd2,blues,4,0,1006,English
719124,5e1d50553d2e1b0ceaf5bbd2,yellows,14,1,1339,English
720124,5e1d50553d2e1b0ceaf5bbd2,blues,11,0,2168,English
721124,5e1d50553d2e1b0ceaf5bbd2,browns,6,0,1964,English
722124,5e1d50553d2e1b0ceaf5bbd2,browns,13,0,5747,English
723124,5e1d50553d2e1b0ceaf5bbd2,blues,5,0,1503,English
724124,5e1d50553d2e1b0ceaf5bbd2,reds,20,1,1576,English
725124,5e1d50553d2e1b0ceaf5bbd2,browns,5,0,1440,English
726124,5e1d50553d2e1b0ceaf5bbd2,browns,19,1,1486,English
727124,5e1d50553d2e1b0ceaf5bbd2,blues,13,0,2353,English
728124,5e1d50553d2e1b0ceaf5bbd2,reds,17,1,1395,English
729124,5e1d50553d2e1b0ceaf5bbd2,browns,7,0,1298,English
730124,5e1d50553d2e1b0ceaf5bbd2,blues,16,1,2494,English
731124,5e1d50553d2e1b0ceaf5bbd2,blues,19,1,2916,English
732124,5e1d50553d2e1b0ceaf5bbd2,blues,1,0,1075,English
733124,5e1d50553d2e1b0ceaf5bbd2,yellows,3,0,1489,English
734124,5e1d50553d2e1b0ceaf5bbd2,blues,19,0,4567,English
735124,5e1d50553d2e1b0ceaf5bbd2,yellows,9,1,3371,English
736124,5e1d50553d2e1b0ceaf5bbd2,reds,18,1,3598,English
737124,5e1d50553d2e1b0ceaf5bbd2,blues,12,0,1547,English
738124,5e1d50553d2e1b0ceaf5bbd2,browns,14,0,1689,English
739124,5e1d50553d2e1b0ceaf5bbd2,reds,17,1,1306,English
740124,5e1d50553d2e1b0ceaf5bbd2,yellows,16,1,1010,English
741124,5e1d50553d2e1b0ceaf5bbd2,blues,4,0,1633,English
742124,5e1d50553d2e1b0ceaf5bbd2,reds,9,0,1204,English
743124,5e1d50553d2e1b0ceaf5bbd2,reds,3,0,828,English
744124,5e1d50553d2e1b0ceaf5bbd2,reds,8,0,1411,English
745124,5e1d50553d2e1b0ceaf5bbd2,reds,19,1,1185,English
746124,5e1d50553d2e1b0ceaf5bbd2,browns,8,0,1845,English
747124,5e1d50553d2e1b0ceaf5bbd2,yellows,2,0,899,English
748124,5e1d50553d2e1b0ceaf5bbd2,yellows,8,1,7788,English
749124,5e1d50553d2e1b0ceaf5bbd2,browns,5,0,1301,English
750124,5e1d50553d2e1b0ceaf5bbd2,browns,3,0,1048,English
751124,5e1d50553d2e1b0ceaf5bbd2,blues,8,0,1449,English
752124,5e1d50553d2e1b0ceaf5bbd2,browns,6,0,1344,English
753124,5e1d50553d2e1b0ceaf5bbd2,blues,13,0,2457,English
755124,5e1d50553d2e1b0ceaf5bbd2,browns,15,0,5299,English
756124,5e1d50553d2e1b0ceaf5bbd2,reds,7,0,1244,English
757124,5e1d50553d2e1b0ceaf5bbd2,blues,6,0,1238,English
758124,5e1d50553d2e1b0ceaf5bbd2,browns,12,0,1080,English
759124,5e1d50553d2e1b0ceaf5bbd2,blues,17,0,1324,English
760124,5e1d50553d2e1b0ceaf5bbd2,browns,5,0,1008,English
761124,5e1d50553d2e1b0ceaf5bbd2,yellows,15,1,1360,English
762124,5e1d50553d2e1b0ceaf5bbd2,blues,15,0,3301,English
763124,5e1d50553d2e1b0ceaf5bbd2,blues,6,0,1008,English
764124,5e1d50553d2e1b0ceaf5bbd2,reds,13,1,1764,English
765124,5e1d50553d2e1b0ceaf5bbd2,browns,7,0,1694,English
766124,5e1d50553d2e1b0ceaf5bbd2,yellows,12,1,989,English
767124,5e1d50553d2e1b0ceaf5bbd2,blues,14,0,1420,English
768124,5e1d50553d2e1b0ceaf5bbd2,blues,15,0,1771,English
769124,5e1d50553d2e1b0ceaf5bbd2,blues,19,0,9655,English
770124,5e1d50553d2e1b0ceaf5bbd2,yellows,20,1,942,English
771124,5e1d50553d2e1b0ceaf5bbd2,reds,11,1,8223,English
772124,5e1d50553d2e1b0ceaf5bbd2,yellows,13,1,974,English
773124,5e1d50553d2e1b0ceaf5bbd2,reds,1,0,1028,English
774124,5e1d50553d2e1b0ceaf5bbd2,blues,12,0,1928,English
775124,5e1d50553d2e1b0ceaf5bbd2,reds,5,0,930,English
776124,5e1d50553d2e1b0ceaf5bbd2,browns,2,0,1429,English
777124,5e1d50553d2e1b0ceaf5bbd2,browns,7,0,1338,English
778124,5e1d50553d2e1b0ceaf5bbd2,browns,11,0,2138,English
779124,5e1d50553d2e1b0ceaf5bbd2,reds,4,0,841,English
780124,5e1d50553d2e1b0ceaf5bbd2,yellows,7,0,8767,English
781124,5e1d50553d2e1b0ceaf5bbd2,reds,4,0,1020,English
782124,5e1d50553d2e1b0ceaf5bbd2,blues,5,0,1004,English
783124,5e1d50553d2e1b0ceaf5bbd2,reds,19,1,1078,English
784124,5e1d50553d2e1b0ceaf5bbd2,reds,8,0,2987,English
785124,5e1d50553d2e1b0ceaf5bbd2,blues,7,0,1078,English
786124,5e1d50553d2e1b0ceaf5bbd2,yellows,11,1,1761,English
787124,5e1d50553d2e1b0ceaf5bbd2,reds,11,0,8374,English
788124,5e1d50553d2e1b0ceaf5bbd2,reds,7,0,1037,English
789124,5e1d50553d2e1b0ceaf5bbd2,reds,15,1,1075,English
790124,5e1d50553d2e1b0ceaf5bbd2,blues,18,1,16382,English
791124,5e1d50553d2e1b0ceaf5bbd2,yellows,1,0,956,English
792124,5e1d50553d2e1b0ceaf5bbd2,browns,18,1,6283,English
793124,5e1d50553d2e1b0ceaf5bbd2,blues,10,0,1173,English
794124,5e1d50553d2e1b0ceaf5bbd2,browns,2,0,1067,English
795124,5e1d50553d2e1b0ceaf5bbd2,blues,2,0,1351,English
796124,5e1d50553d2e1b0ceaf5bbd2,browns,12,0,1273,English
797124,5e1d50553d2e1b0ceaf5bbd2,blues,6,0,1209,English
798124,5e1d50553d2e1b0ceaf5bbd2,reds,18,1,1162,English
799124,5e1d50553d2e1b0ceaf5bbd2,blues,10,0,1753,English
800124,5e1d50553d2e1b0ceaf5bbd2,reds,6,0,827,English
801124,5e1d50553d2e1b0ceaf5bbd2,browns,16,0,4178,English
802124,5e1d50553d2e1b0ceaf5bbd2,blues,12,0,3834,English
803124,5e1d50553d2e1b0ceaf5bbd2,blues,11,0,939,English
804124,5e1d50553d2e1b0ceaf5bbd2,browns,4,0,1215,English
806124,5e1d50553d2e1b0ceaf5bbd2,reds,13,1,5344,English
807124,5e1d50553d2e1b0ceaf5bbd2,reds,13,1,1335,English
808124,5e1d50553d2e1b0ceaf5bbd2,yellows,7,0,3343,English
809124,5e1d50553d2e1b0ceaf5bbd2,reds,18,1,1834,English
810124,5e1d50553d2e1b0ceaf5bbd2,yellows,8,1,2997,English
811124,5e1d50553d2e1b0ceaf5bbd2,yellows,4,0,1068,English
812124,5e1d50553d2e1b0ceaf5bbd2,blues,8,0,1475,English
813124,5e1d50553d2e1b0ceaf5bbd2,reds,15,1,2060,English
814124,5e1d50553d2e1b0ceaf5bbd2,yellows,4,0,1663,English
815124,5e1d50553d2e1b0ceaf5bbd2,reds,9,0,1287,English
816124,5e1d50553d2e1b0ceaf5bbd2,reds,10,0,1936,English
817124,5e1d50553d2e1b0ceaf5bbd2,reds,3,0,1322,English
818124,5e1d50553d2e1b0ceaf5bbd2,yellows,19,1,1133,English
819124,5e1d50553d2e1b0ceaf5bbd2,browns,20,1,1381,English
820124,5e1d50553d2e1b0ceaf5bbd2,browns,14,0,1349,English
821124,5e1d50553d2e1b0ceaf5bbd2,blues,2,0,1341,English
822124,5e1d50553d2e1b0ceaf5bbd2,blues,16,0,3306,English
823124,5e1d50553d2e1b0ceaf5bbd2,browns,17,1,15160,English
824124,5e1d50553d2e1b0ceaf5bbd2,yellows,15,1,1036,English
825124,5e1d50553d2e1b0ceaf5bbd2,blues,10,0,1009,English
826124,5e1d50553d2e1b0ceaf5bbd2,browns,1,0,908,English
827124,5e1d50553d2e1b0ceaf5bbd2,reds,15,1,1311,English
828124,5e1d50553d2e1b0ceaf5bbd2,browns,15,1,10386,English
829124,5e1d50553d2e1b0ceaf5bbd2,reds,14,1,1109,English
830124,5e1d50553d2e1b0ceaf5bbd2,browns,19,1,1135,English
831124,5e1d50553d2e1b0ceaf5bbd2,yellows,2,0,903,English
832124,5e1d50553d2e1b0ceaf5bbd2,yellows,7,1,2230,English
833124,5e1d50553d2e1b0ceaf5bbd2,browns,4,0,1087,English
834124,5e1d50553d2e1b0ceaf5bbd2,browns,19,1,1059,English
835124,5e1d50553d2e1b0ceaf5bbd2,reds,8,0,961,English
836124,5e1d50553d2e1b0ceaf5bbd2,yellows,18,1,800,English
837124,5e1d50553d2e1b0ceaf5bbd2,reds,4,0,868,English
838124,5e1d50553d2e1b0ceaf5bbd2,yellows,5,0,1004,English
839124,5e1d50553d2e1b0ceaf5bbd2,browns,9,0,923,English
840124,5e1d50553d2e1b0ceaf5bbd2,reds,3,0,836,English
841124,5e1d50553d2e1b0ceaf5bbd2,browns,18,1,1111,English
842124,5e1d50553d2e1b0ceaf5bbd2,reds,2,0,812,English
843124,5e1d50553d2e1b0ceaf5bbd2,browns,15,0,1403,English
844124,5e1d50553d2e1b0ceaf5bbd2,yellows,4,0,1049,English
845124,5e1d50553d2e1b0ceaf5bbd2,blues,16,0,2198,English
846124,5e1d50553d2e1b0ceaf5bbd2,yellows,17,1,1331,English
847124,5e1d50553d2e1b0ceaf5bbd2,reds,14,1,2335,English
848124,5e1d50553d2e1b0ceaf5bbd2,blues,9,0,1227,English
849124,5e1d50553d2e1b0ceaf5bbd2,yellows,5,0,1001,English
850124,5e1d50553d2e1b0ceaf5bbd2,yellows,7,0,2556,English
851124,5e1d50553d2e1b0ceaf5bbd2,blues,1,0,1182,English
852124,5e1d50553d2e1b0ceaf5bbd2,browns,4,0,1371,English
853124,5e1d50553d2e1b0ceaf5bbd2,blues,8,0,1149,English
854124,5e1d50553d2e1b0ceaf5bbd2,blues,2,0,757,English
855124,5e1d50553d2e1b0ceaf5bbd2,browns,17,0,2970,English
857124,5e1d50553d2e1b0ceaf5bbd2,browns,20,1,1038,English
858124,5e1d50553d2e1b0ceaf5bbd2,blues,1,0,859,English
859124,5e1d50553d2e1b0ceaf5bbd2,blues,13,0,2359,English
860124,5e1d50553d2e1b0ceaf5bbd2,reds,9,0,1142,English
861124,5e1d50553d2e1b0ceaf5bbd2,yellows,11,1,1574,English
862124,5e1d50553d2e1b0ceaf5bbd2,browns,12,0,986,English
863124,5e1d50553d2e1b0ceaf5bbd2,yellows,1,0,809,English
864124,5e1d50553d2e1b0ceaf5bbd2,yellows,17,1,857,English
865124,5e1d50553d2e1b0ceaf5bbd2,reds,17,1,1746,English
866124,5e1d50553d2e1b0ceaf5bbd2,blues,17,0,1737,English
867124,5e1d50553d2e1b0ceaf5bbd2,yellows,13,1,950,English
868124,5e1d50553d2e1b0ceaf5bbd2,yellows,13,1,1321,English
869124,5e1d50553d2e1b0ceaf5bbd2,blues,17,0,2292,English
870124,5e1d50553d2e1b0ceaf5bbd2,yellows,10,1,2925,English
871124,5e1d50553d2e1b0ceaf5bbd2,yellows,16,1,968,English
872124,5e1d50553d2e1b0ceaf5bbd2,reds,10,0,1109,English
873124,5e1d50553d2e1b0ceaf5bbd2,browns,11,0,1339,English
874124,5e1d50553d2e1b0ceaf5bbd2,blues,15,0,1404,English
875124,5e1d50553d2e1b0ceaf5bbd2,reds,12,1,3155,English
876124,5e1d50553d2e1b0ceaf5bbd2,browns,6,0,1141,English
877124,5e1d50553d2e1b0ceaf5bbd2,blues,14,0,1535,English
878124,5e1d50553d2e1b0ceaf5bbd2,blues,15,0,1178,English
879124,5e1d50553d2e1b0ceaf5bbd2,reds,6,0,947,English
880124,5e1d50553d2e1b0ceaf5bbd2,yellows,20,1,820,English
881124,5e1d50553d2e1b0ceaf5bbd2,reds,11,0,3602,English
882124,5e1d50553d2e1b0ceaf5bbd2,browns,3,0,1216,English
883124,5e1d50553d2e1b0ceaf5bbd2,blues,20,1,1863,English
884124,5e1d50553d2e1b0ceaf5bbd2,browns,18,1,1530,English
885124,5e1d50553d2e1b0ceaf5bbd2,blues,18,0,3162,English
886124,5e1d50553d2e1b0ceaf5bbd2,reds,16,1,1026,English
887123,5e1d50553d2e1b0ceaf5bbd2,reds,14,1,2011,English
888123,5e1d50553d2e1b0ceaf5bbd2,yellows,17,1,1187,English
889123,5e1d50553d2e1b0ceaf5bbd2,blues,2,0,1116,English
890123,5e1d50553d2e1b0ceaf5bbd2,browns,9,0,1367,English
891123,5e1d50553d2e1b0ceaf5bbd2,reds,5,0,1641,English
892123,5e1d50553d2e1b0ceaf5bbd2,reds,5,0,4077,English
893123,5e1d50553d2e1b0ceaf5bbd2,browns,16,0,1359,English
894123,5e1d50553d2e1b0ceaf5bbd2,blues,14,0,1560,English
895123,5e1d50553d2e1b0ceaf5bbd2,browns,13,0,1436,English
896123,5e1d50553d2e1b0ceaf5bbd2,reds,12,1,7036,English
897123,5e1d50553d2e1b0ceaf5bbd2,yellows,16,1,864,English
898123,5e1d50553d2e1b0ceaf5bbd2,browns,17,1,6648,English
899123,5e1d50553d2e1b0ceaf5bbd2,yellows,5,0,1507,English
900122,5e1d50553d2e1b0ceaf5bbd2,yellows,3,0,839,English
901122,5e1d50553d2e1b0ceaf5bbd2,blues,8,0,1024,English
902122,5e1d50553d2e1b0ceaf5bbd2,reds,2,0,751,English
903122,5e1d50553d2e1b0ceaf5bbd2,reds,20,1,770,English
904122,5e1d50553d2e1b0ceaf5bbd2,browns,5,0,1401,English
905122,5e1d50553d2e1b0ceaf5bbd2,reds,1,0,866,English
906122,5e1d50553d2e1b0ceaf5bbd2,reds,16,1,847,English
908121,5e1d50553d2e1b0ceaf5bbd2,browns,12,0,938,English
909121,5e1d50553d2e1b0ceaf5bbd2,yellows,15,1,827,English
910121,5e1d50553d2e1b0ceaf5bbd2,browns,9,0,871,English
911121,5e1d50553d2e1b0ceaf5bbd2,reds,16,1,715,English
912120,5e1d50553d2e1b0ceaf5bbd2,browns,10,0,788,English
913120,5e1d50553d2e1b0ceaf5bbd2,reds,10,0,1261,English
914120,5e1d50553d2e1b0ceaf5bbd2,yellows,12,1,1079,English
915120,5e1d50553d2e1b0ceaf5bbd2,yellows,19,1,943,English
916120,5e1d50553d2e1b0ceaf5bbd2,browns,3,0,973,English
917120,5e1d50553d2e1b0ceaf5bbd2,yellows,6,0,915,English
918120,5e1d50553d2e1b0ceaf5bbd2,reds,16,1,947,English
919120,5e1d50553d2e1b0ceaf5bbd2,blues,3,0,867,English
920120,5e1d50553d2e1b0ceaf5bbd2,yellows,18,1,974,English
921120,5e1d50553d2e1b0ceaf5bbd2,blues,13,0,2283,English
922120,5e1d50553d2e1b0ceaf5bbd2,yellows,3,0,831,English
923120,5e1d50553d2e1b0ceaf5bbd2,reds,10,0,959,English
924120,5e1d50553d2e1b0ceaf5bbd2,yellows,1,0,923,English
925119,5e1d50553d2e1b0ceaf5bbd2,yellows,10,1,1191,English
926119,5e1d50553d2e1b0ceaf5bbd2,reds,5,0,991,English
927119,5e1d50553d2e1b0ceaf5bbd2,blues,19,0,4521,English
928118,5e1d50553d2e1b0ceaf5bbd2,reds,7,0,900,English
603125,5e1f7b2a4c9b832b34e7c9d3,reds,20,1,941.8,English
604125,5e1f7b2a4c9b832b34e7c9d3,yellows,8,0,919.8,English
605125,5e1f7b2a4c9b832b34e7c9d3,reds,14,1,1071.9,English
606125,5e1f7b2a4c9b832b34e7c9d3,yellows,3,0,1066.8,English
607125,5e1f7b2a4c9b832b34e7c9d3,yellows,11,1,906.2,English
608125,5e1f7b2a4c9b832b34e7c9d3,blues,7,0,1304.1,English
609125,5e1f7b2a4c9b832b34e7c9d3,browns,10,0,1107.7,English
610125,5e1f7b2a4c9b832b34e7c9d3,blues,4,0,947.0999999,English
611125,5e1f7b2a4c9b832b34e7c9d3,reds,15,1,794.5,English
612125,5e1f7b2a4c9b832b34e7c9d3,blues,1,0,1273.2,English
613125,5e1f7b2a4c9b832b34e7c9d3,blues,3,0,929.8,English
614125,5e1f7b2a4c9b832b34e7c9d3,blues,2,0,906.9000001,English
615125,5e1f7b2a4c9b832b34e7c9d3,yellows,8,0,2266,English
616125,5e1f7b2a4c9b832b34e7c9d3,browns,18,1,1561.1,English
617125,5e1f7b2a4c9b832b34e7c9d3,browns,10,0,1073,English
618125,5e1f7b2a4c9b832b34e7c9d3,yellows,5,0,970,English
619125,5e1f7b2a4c9b832b34e7c9d3,yellows,8,0,1306.8,English
620125,5e1f7b2a4c9b832b34e7c9d3,browns,3,0,1187.4,English
621125,5e1f7b2a4c9b832b34e7c9d3,yellows,14,1,1913.8,English
622125,5e1f7b2a4c9b832b34e7c9d3,blues,11,0,1795.2,English
623125,5e1f7b2a4c9b832b34e7c9d3,reds,12,1,1162.6,English
624125,5e1f7b2a4c9b832b34e7c9d3,reds,14,1,675.2,English
625125,5e1f7b2a4c9b832b34e7c9d3,yellows,10,0,1187.7,English
626125,5e1f7b2a4c9b832b34e7c9d3,yellows,5,0,1026.6,English
627125,5e1f7b2a4c9b832b34e7c9d3,reds,17,1,781.1999998,English
628125,5e1f7b2a4c9b832b34e7c9d3,browns,9,0,1617.7,English
629125,5e1f7b2a4c9b832b34e7c9d3,blues,9,0,1067.1,English
630125,5e1f7b2a4c9b832b34e7c9d3,blues,18,1,1577.3,English
631125,5e1f7b2a4c9b832b34e7c9d3,reds,5,0,868.3,English
632125,5e1f7b2a4c9b832b34e7c9d3,blues,17,1,1873.6,English
633125,5e1f7b2a4c9b832b34e7c9d3,reds,8,0,1148,English
634125,5e1f7b2a4c9b832b34e7c9d3,yellows,19,1,649.7,English
635125,5e1f7b2a4c9b832b34e7c9d3,blues,11,0,1048.6,English
636125,5e1f7b2a4c9b832b34e7c9d3,reds,20,1,1137.8,English
637125,5e1f7b2a4c9b832b34e7c9d3,blues,12,0,987.0999999,English
638125,5e1f7b2a4c9b832b34e7c9d3,reds,17,1,970.3999999,English
639125,5e1f7b2a4c9b832b34e7c9d3,reds,18,1,554.0999999,English
640125,5e1f7b2a4c9b832b34e7c9d3,reds,2,0,694.4000001,English
641125,5e1f7b2a4c9b832b34e7c9d3,reds,5,0,883,English
642125,5e1f7b2a4c9b832b34e7c9d3,blues,10,0,914.7,English
643125,5e1f7b2a4c9b832b34e7c9d3,reds,18,1,826.5,English
644125,5e1f7b2a4c9b832b34e7c9d3,blues,20,1,1009.8,English
645125,5e1f7b2a4c9b832b34e7c9d3,blues,20,1,890.3,English
646125,5e1f7b2a4c9b832b34e7c9d3,reds,3,0,810,English
647125,5e1f7b2a4c9b832b34e7c9d3,reds,20,1,890.7,English
648125,5e1f7b2a4c9b832b34e7c9d3,browns,14,1,1858.1,English
649125,5e1f7b2a4c9b832b34e7c9d3,yellows,13,1,2536.8,English
650125,5e1f7b2a4c9b832b34e7c9d3,reds,1,0,1169.9,English
651125,5e1f7b2a4c9b832b34e7c9d3,reds,19,1,690.0999999,English
653125,5e1f7b2a4c9b832b34e7c9d3,browns,7,0,877.3,English
654125,5e1f7b2a4c9b832b34e7c9d3,yellows,4,0,729,English
655125,5e1f7b2a4c9b832b34e7c9d3,reds,7,0,864.3999999,English
656125,5e1f7b2a4c9b832b34e7c9d3,blues,6,0,1164.7,English
657125,5e1f7b2a4c9b832b34e7c9d3,blues,15,1,1952.7,English
658125,5e1f7b2a4c9b832b34e7c9d3,reds,11,1,2132.2,English
659125,5e1f7b2a4c9b832b34e7c9d3,yellows,20,1,673.5,English
660125,5e1f7b2a4c9b832b34e7c9d3,reds,19,1,799.5,English
661125,5e1f7b2a4c9b832b34e7c9d3,browns,14,1,1309.9,English
662125,5e1f7b2a4c9b832b34e7c9d3,reds,14,1,1278.1,English
663125,5e1f7b2a4c9b832b34e7c9d3,yellows,4,0,794.6000001,English
664125,5e1f7b2a4c9b832b34e7c9d3,yellows,11,1,1457.1,English
665125,5e1f7b2a4c9b832b34e7c9d3,browns,6,0,1328.2,English
666125,5e1f7b2a4c9b832b34e7c9d3,blues,14,1,1145,English
