,subject_id,trial_index,colour,is_monolingual,num,is_dark,rt,language
33586,60ffd560f4f85a1f212d5ab8,334,blues,no,8,1,7517.735,Russian
33686,60ffd560f4f85a1f212d5ab8,335,reds,no,7,0,1320.385,Russian
33786,60ffd560f4f85a1f212d5ab8,336,reds,no,18,1,1834.315,Russian
33886,60ffd560f4f85a1f212d5ab8,337,reds,no,15,1,1691.78,Russian
33986,60ffd560f4f85a1f212d5ab8,338,blues,no,18,1,1181.29,Russian
34086,60ffd560f4f85a1f212d5ab8,339,browns,no,14,1,1352.535,Russian
34186,60ffd560f4f85a1f212d5ab8,340,reds,no,18,1,807.425,Russian
34286,60ffd560f4f85a1f212d5ab8,341,reds,no,13,0,3579.175,Russian
34386,60ffd560f4f85a1f212d5ab8,342,blues,no,7,0,2338.445,Russian
34486,60ffd560f4f85a1f212d5ab8,343,browns,no,6,0,1233.78,Russian
34586,60ffd560f4f85a1f212d5ab8,344,browns,no,5,0,871.605,Russian
34686,60ffd560f4f85a1f212d5ab8,345,browns,no,18,1,1006.66,Russian
34786,60ffd560f4f85a1f212d5ab8,346,reds,no,11,0,2192.665,Russian
34886,60ffd560f4f85a1f212d5ab8,347,blues,no,19,1,1210.15,Russian
34986,60ffd560f4f85a1f212d5ab8,348,yellows,no,18,1,1225.42,Russian
35086,60ffd560f4f85a1f212d5ab8,349,browns,no,14,1,1086.015,Russian
35186,60ffd560f4f85a1f212d5ab8,350,reds,no,3,0,1079.965,Russian
35286,60ffd560f4f85a1f212d5ab8,351,browns,no,15,1,1257.375,Russian
35386,60ffd560f4f85a1f212d5ab8,352,yellows,no,17,1,804.9250001,Russian
35486,60ffd560f4f85a1f212d5ab8,353,blues,no,18,1,1436.15,Russian
35586,60ffd560f4f85a1f212d5ab8,354,blues,no,4,0,1583.005,Russian
35686,60ffd560f4f85a1f212d5ab8,355,reds,no,1,0,1013.005,Russian
35786,60ffd560f4f85a1f212d5ab8,356,browns,no,5,0,1259.165,Russian
35886,60ffd560f4f85a1f212d5ab8,357,reds,no,16,1,1260.33,Russian
36086,60ffd560f4f85a1f212d5ab8,359,blues,no,10,1,2298.58,Russian
36186,60ffd560f4f85a1f212d5ab8,360,yellows,no,19,1,766.98,Russian
36286,60ffd560f4f85a1f212d5ab8,361,reds,no,16,1,865.905,Russian
36386,60ffd560f4f85a1f212d5ab8,362,reds,no,2,0,1004.94,Russian
36486,60ffd560f4f85a1f212d5ab8,363,blues,no,16,1,1236.7,Russian
36586,60ffd560f4f85a1f212d5ab8,364,yellows,no,5,0,1029.845,Russian
36686,60ffd560f4f85a1f212d5ab8,365,yellows,no,18,1,786.085,Russian
36786,60ffd560f4f85a1f212d5ab8,366,blues,no,10,1,1598.055,Russian
36886,60ffd560f4f85a1f212d5ab8,367,blues,no,2,0,946.2049999,Russian
36986,60ffd560f4f85a1f212d5ab8,368,blues,no,8,1,5145.69,Russian
37086,60ffd560f4f85a1f212d5ab8,369,yellows,no,1,0,695.83,Russian
37186,60ffd560f4f85a1f212d5ab8,370,yellows,no,13,1,1151.335,Russian
37286,60ffd560f4f85a1f212d5ab8,371,yellows,no,11,1,963.35,Russian
37386,60ffd560f4f85a1f212d5ab8,372,browns,no,1,0,3414.56,Russian
37486,60ffd560f4f85a1f212d5ab8,373,yellows,no,19,1,850.08,Russian
37586,60ffd560f4f85a1f212d5ab8,374,yellows,no,2,0,836.885,Russian
37686,60ffd560f4f85a1f212d5ab8,375,browns,no,15,1,1304.765,Russian
37786,60ffd560f4f85a1f212d5ab8,376,yellows,no,16,1,1117.93,Russian
37886,60ffd560f4f85a1f212d5ab8,377,yellows,no,10,0,6044.73,Russian
37986,60ffd560f4f85a1f212d5ab8,378,reds,no,8,0,937.49,Russian
38086,60ffd560f4f85a1f212d5ab8,379,blues,no,13,1,1721.47,Russian
38186,60ffd560f4f85a1f212d5ab8,380,blues,no,1,1,874.385,Russian
38286,60ffd560f4f85a1f212d5ab8,381,blues,no,3,0,2314.865,Russian
38386,60ffd560f4f85a1f212d5ab8,382,blues,no,14,1,3695.35,Russian
38486,60ffd560f4f85a1f212d5ab8,383,reds,no,10,0,2019.03,Russian
38586,60ffd560f4f85a1f212d5ab8,384,yellows,no,12,0,2410.505,Russian
38686,60ffd560f4f85a1f212d5ab8,385,browns,no,11,0,9928.19,Russian
38786,60ffd560f4f85a1f212d5ab8,386,reds,no,12,0,1284.59,Russian
38886,60ffd560f4f85a1f212d5ab8,387,blues,no,9,1,4821.25,Russian
38986,60ffd560f4f85a1f212d5ab8,388,reds,no,20,1,747.2999999,Russian
39086,60ffd560f4f85a1f212d5ab8,389,blues,no,8,1,2437.32,Russian
39186,60ffd560f4f85a1f212d5ab8,390,browns,no,17,1,1029.74,Russian
39286,60ffd560f4f85a1f212d5ab8,391,blues,no,18,1,1033.815,Russian
39386,60ffd560f4f85a1f212d5ab8,392,blues,no,2,0,1133.19,Russian
39486,60ffd560f4f85a1f212d5ab8,393,blues,no,12,1,1365.06,Russian
39586,60ffd560f4f85a1f212d5ab8,394,reds,no,8,0,1038.285,Russian
39686,60ffd560f4f85a1f212d5ab8,395,yellows,no,8,0,869.7899999,Russian
39786,60ffd560f4f85a1f212d5ab8,396,blues,no,11,1,1401.83,Russian
39886,60ffd560f4f85a1f212d5ab8,397,browns,no,11,1,2132.555,Russian
39986,60ffd560f4f85a1f212d5ab8,398,blues,no,17,1,1249.575,Russian
40086,60ffd560f4f85a1f212d5ab8,399,browns,no,10,0,2594.98,Russian
40186,60ffd560f4f85a1f212d5ab8,400,yellows,no,11,0,1658.84,Russian
40286,60ffd560f4f85a1f212d5ab8,401,yellows,no,11,0,1205.64,Russian
40386,60ffd560f4f85a1f212d5ab8,402,browns,no,3,0,1346.825,Russian
40486,60ffd560f4f85a1f212d5ab8,403,reds,no,6,0,870.6100001,Russian
40586,60ffd560f4f85a1f212d5ab8,404,reds,no,10,0,1810.47,Russian
40686,60ffd560f4f85a1f212d5ab8,405,yellows,no,8,0,1131.565,Russian
40786,60ffd560f4f85a1f212d5ab8,406,reds,no,16,1,1922.92,Russian
40886,60ffd560f4f85a1f212d5ab8,407,browns,no,19,1,1196.965,Russian
40986,60ffd560f4f85a1f212d5ab8,408,reds,no,12,0,3059.145,Russian
41186,60ffd560f4f85a1f212d5ab8,410,browns,no,11,0,7596.565,Russian
41286,60ffd560f4f85a1f212d5ab8,411,browns,no,18,1,1292.305,Russian
41386,60ffd560f4f85a1f212d5ab8,412,reds,no,18,1,1156.705,Russian
41486,60ffd560f4f85a1f212d5ab8,413,blues,no,20,1,925.145,Russian
41586,60ffd560f4f85a1f212d5ab8,414,browns,no,17,1,1355.925,Russian
41686,60ffd560f4f85a1f212d5ab8,415,blues,no,3,0,1917.135,Russian
41786,60ffd560f4f85a1f212d5ab8,416,blues,no,7,0,4392.68,Russian
41886,60ffd560f4f85a1f212d5ab8,417,yellows,no,3,0,857.9950001,Russian
41986,60ffd560f4f85a1f212d5ab8,418,browns,no,10,0,1215.365,Russian
42086,60ffd560f4f85a1f212d5ab8,419,reds,no,15,1,2604.075,Russian
42186,60ffd560f4f85a1f212d5ab8,420,blues,no,13,1,1431.56,Russian
42286,60ffd560f4f85a1f212d5ab8,421,yellows,no,16,1,910.375,Russian
42386,60ffd560f4f85a1f212d5ab8,422,browns,no,11,0,1237.685,Russian
42486,60ffd560f4f85a1f212d5ab8,423,blues,no,16,1,2321.95,Russian
42586,60ffd560f4f85a1f212d5ab8,424,reds,no,10,0,1154.655,Russian
42686,60ffd560f4f85a1f212d5ab8,425,reds,no,7,0,892.765,Russian
42786,60ffd560f4f85a1f212d5ab8,426,yellows,no,4,0,833.89,Russian
42886,60ffd560f4f85a1f212d5ab8,427,yellows,no,4,0,1282.985,Russian
42986,60ffd560f4f85a1f212d5ab8,428,browns,no,17,1,951.7450001,Russian
43086,60ffd560f4f85a1f212d5ab8,429,yellows,no,15,1,1112.105,Russian
43186,60ffd560f4f85a1f212d5ab8,430,browns,no,2,0,974.2200001,Russian
43286,60ffd560f4f85a1f212d5ab8,431,yellows,no,4,0,856.8449999,Russian
43386,60ffd560f4f85a1f212d5ab8,432,reds,no,15,1,4131.875,Russian
43486,60ffd560f4f85a1f212d5ab8,433,reds,no,1,0,908.0000001,Russian
43586,60ffd560f4f85a1f212d5ab8,434,yellows,no,5,0,1279.7,Russian
43686,60ffd560f4f85a1f212d5ab8,435,yellows,no,5,0,1084.925,Russian
43786,60ffd560f4f85a1f212d5ab8,436,blues,no,19,1,767.1650001,Russian
43886,60ffd560f4f85a1f212d5ab8,437,blues,no,15,1,914.7699999,Russian
43986,60ffd560f4f85a1f212d5ab8,438,reds,no,14,1,1091.8,Russian
44086,60ffd560f4f85a1f212d5ab8,439,yellows,no,9,0,1037.45,Russian
44186,60ffd560f4f85a1f212d5ab8,440,browns,no,6,0,1140.575,Russian
44286,60ffd560f4f85a1f212d5ab8,441,browns,no,4,0,829.77,Russian
44386,60ffd560f4f85a1f212d5ab8,442,yellows,no,10,0,958.045,Russian
44486,60ffd560f4f85a1f212d5ab8,443,browns,no,20,1,886.06,Russian
44586,60ffd560f4f85a1f212d5ab8,444,yellows,no,20,1,849.425,Russian
44686,60ffd560f4f85a1f212d5ab8,445,yellows,no,13,1,3292.78,Russian
44786,60ffd560f4f85a1f212d5ab8,446,browns,no,8,0,2216.21,Russian
44886,60ffd560f4f85a1f212d5ab8,447,reds,no,3,0,1148.08,Russian
44986,60ffd560f4f85a1f212d5ab8,448,blues,no,5,0,1709.675,Russian
45086,60ffd560f4f85a1f212d5ab8,449,reds,no,19,1,2637.95,Russian
45186,60ffd560f4f85a1f212d5ab8,450,reds,no,6,0,1091.835,Russian
45286,60ffd560f4f85a1f212d5ab8,451,reds,no,6,0,926.965,Russian
45386,60ffd560f4f85a1f212d5ab8,452,yellows,no,17,1,2493.76,Russian
45486,60ffd560f4f85a1f212d5ab8,453,yellows,no,18,1,900.2299999,Russian
45586,60ffd560f4f85a1f212d5ab8,454,blues,no,13,1,1279.24,Russian
45686,60ffd560f4f85a1f212d5ab8,455,yellows,no,6,0,738.375,Russian
45786,60ffd560f4f85a1f212d5ab8,456,browns,no,10,1,1276.575,Russian
45886,60ffd560f4f85a1f212d5ab8,457,browns,no,8,1,928.095,Russian
45986,60ffd560f4f85a1f212d5ab8,458,browns,no,10,1,3084.56,Russian
46086,60ffd560f4f85a1f212d5ab8,459,reds,no,3,0,1692.885,Russian
46286,60ffd560f4f85a1f212d5ab8,461,blues,no,4,0,1383.32,Russian
46386,60ffd560f4f85a1f212d5ab8,462,reds,no,5,0,802.68,Russian
46486,60ffd560f4f85a1f212d5ab8,463,yellows,no,10,0,821.86,Russian
46586,60ffd560f4f85a1f212d5ab8,464,browns,no,19,1,856.12,Russian
46686,60ffd560f4f85a1f212d5ab8,465,browns,no,3,0,980.97,Russian
46786,60ffd560f4f85a1f212d5ab8,466,blues,no,5,0,3795.9,Russian
46886,60ffd560f4f85a1f212d5ab8,467,reds,no,9,0,799.185,Russian
46986,60ffd560f4f85a1f212d5ab8,468,reds,no,13,0,2143.275,Russian
47086,60ffd560f4f85a1f212d5ab8,469,yellows,no,14,1,4103.88,Russian
47186,60ffd560f4f85a1f212d5ab8,470,yellows,no,17,1,1080.135,Russian
47286,60ffd560f4f85a1f212d5ab8,471,blues,no,19,1,1376.095,Russian
47386,60ffd560f4f85a1f212d5ab8,472,yellows,no,7,0,1271.07,Russian
47486,60ffd560f4f85a1f212d5ab8,473,reds,no,17,1,1488.22,Russian
47586,60ffd560f4f85a1f212d5ab8,474,reds,no,11,0,1195.07,Russian
47686,60ffd560f4f85a1f212d5ab8,475,reds,no,19,1,1889.16,Russian
47786,60ffd560f4f85a1f212d5ab8,476,browns,no,12,1,1993.14,Russian
47886,60ffd560f4f85a1f212d5ab8,477,yellows,no,19,1,1409.195,Russian
47986,60ffd560f4f85a1f212d5ab8,478,reds,no,2,0,1298.785,Russian
48086,60ffd560f4f85a1f212d5ab8,479,yellows,no,14,1,1063.585,Russian
48186,60ffd560f4f85a1f212d5ab8,480,blues,no,20,1,866.435,Russian
48286,60ffd560f4f85a1f212d5ab8,481,yellows,no,10,0,1211.91,Russian
48386,60ffd560f4f85a1f212d5ab8,482,browns,no,18,1,874.415,Russian
48486,60ffd560f4f85a1f212d5ab8,483,blues,no,13,1,1743.525,Russian
48586,60ffd560f4f85a1f212d5ab8,484,blues,no,3,0,1219.255,Russian
48686,60ffd560f4f85a1f212d5ab8,485,yellows,no,12,0,8925.32,Russian
48786,60ffd560f4f85a1f212d5ab8,486,yellows,no,18,1,1055.945,Russian
48886,60ffd560f4f85a1f212d5ab8,487,yellows,no,1,0,1127.765,Russian
48986,60ffd560f4f85a1f212d5ab8,488,blues,no,9,1,1509.69,Russian
49086,60ffd560f4f85a1f212d5ab8,489,reds,no,13,0,1783.645,Russian
49186,60ffd560f4f85a1f212d5ab8,490,blues,no,11,1,2023.485,Russian
49286,60ffd560f4f85a1f212d5ab8,491,yellows,no,3,0,1076.035,Russian
49386,60ffd560f4f85a1f212d5ab8,492,blues,no,2,0,1366.88,Russian
49486,60ffd560f4f85a1f212d5ab8,493,reds,no,15,1,3394.16,Russian
49586,60ffd560f4f85a1f212d5ab8,494,reds,no,1,0,867.05,Russian
49686,60ffd560f4f85a1f212d5ab8,495,blues,no,20,1,1227.82,Russian
49786,60ffd560f4f85a1f212d5ab8,496,yellows,no,20,1,1213.37,Russian
49886,60ffd560f4f85a1f212d5ab8,497,browns,no,9,0,6446.62,Russian
49986,60ffd560f4f85a1f212d5ab8,498,blues,no,14,1,2754.73,Russian
50086,60ffd560f4f85a1f212d5ab8,499,reds,no,5,0,2001.84,Russian
50186,60ffd560f4f85a1f212d5ab8,500,browns,no,7,0,1341.29,Russian
50286,60ffd560f4f85a1f212d5ab8,501,browns,no,19,1,966.39,Russian
50386,60ffd560f4f85a1f212d5ab8,502,yellows,no,9,0,1528.38,Russian
50486,60ffd560f4f85a1f212d5ab8,503,reds,no,2,0,950.005,Russian
50586,60ffd560f4f85a1f212d5ab8,504,browns,no,8,0,1674.735,Russian
50686,60ffd560f4f85a1f212d5ab8,505,yellows,no,14,1,1911.36,Russian
50786,60ffd560f4f85a1f212d5ab8,506,browns,no,6,0,882.465,Russian
50886,60ffd560f4f85a1f212d5ab8,507,reds,no,18,1,946.1000001,Russian
50986,60ffd560f4f85a1f212d5ab8,508,blues,no,11,1,1447.66,Russian
51086,60ffd560f4f85a1f212d5ab8,509,browns,no,5,0,905.545,Russian
51186,60ffd560f4f85a1f212d5ab8,510,browns,no,12,1,1766.755,Russian
51386,60ffd560f4f85a1f212d5ab8,512,reds,no,20,1,1092.395,Russian
51486,60ffd560f4f85a1f212d5ab8,513,blues,no,6,0,2608.98,Russian
51586,60ffd560f4f85a1f212d5ab8,514,reds,no,10,0,988.01,Russian
51686,60ffd560f4f85a1f212d5ab8,515,reds,no,14,0,1477.525,Russian
51786,60ffd560f4f85a1f212d5ab8,516,yellows,no,1,0,1094.765,Russian
51886,60ffd560f4f85a1f212d5ab8,517,browns,no,7,0,1385.925,Russian
51986,60ffd560f4f85a1f212d5ab8,518,blues,no,19,1,1376.745,Russian
52086,60ffd560f4f85a1f212d5ab8,519,reds,no,8,0,1374,Russian
52186,60ffd560f4f85a1f212d5ab8,520,blues,no,2,0,1029.84,Russian
52286,60ffd560f4f85a1f212d5ab8,521,blues,no,7,0,4573.68,Russian
52386,60ffd560f4f85a1f212d5ab8,522,yellows,no,15,1,1692.91,Russian
52486,60ffd560f4f85a1f212d5ab8,523,blues,no,5,0,2667.3,Russian
52586,60ffd560f4f85a1f212d5ab8,524,yellows,no,7,0,1644.695,Russian
52686,60ffd560f4f85a1f212d5ab8,525,yellows,no,17,1,1003.875,Russian
52786,60ffd560f4f85a1f212d5ab8,526,yellows,no,13,1,898.87,Russian
52886,60ffd560f4f85a1f212d5ab8,527,browns,no,13,1,1056.725,Russian
52986,60ffd560f4f85a1f212d5ab8,528,yellows,no,16,1,960.8,Russian
53086,60ffd560f4f85a1f212d5ab8,529,blues,no,1,0,1304.155,Russian
53186,60ffd560f4f85a1f212d5ab8,530,browns,no,13,1,1231.57,Russian
53286,60ffd560f4f85a1f212d5ab8,531,reds,no,5,0,880.4350001,Russian
53386,60ffd560f4f85a1f212d5ab8,532,reds,no,9,0,1397.145,Russian
53486,60ffd560f4f85a1f212d5ab8,533,blues,no,9,1,3479.265,Russian
53586,60ffd560f4f85a1f212d5ab8,534,yellows,no,1,0,973.89,Russian
53686,60ffd560f4f85a1f212d5ab8,535,browns,no,2,0,1207.275,Russian
53786,60ffd560f4f85a1f212d5ab8,536,browns,no,7,0,1774.045,Russian
53886,60ffd560f4f85a1f212d5ab8,537,reds,no,19,1,1555.765,Russian
53986,60ffd560f4f85a1f212d5ab8,538,blues,no,7,0,4584.88,Russian
54086,60ffd560f4f85a1f212d5ab8,539,browns,no,9,0,1865.885,Russian
54186,60ffd560f4f85a1f212d5ab8,540,browns,no,12,1,1565.18,Russian
54286,60ffd560f4f85a1f212d5ab8,541,blues,no,20,1,1563.575,Russian
54386,60ffd560f4f85a1f212d5ab8,542,browns,no,2,0,855.93,Russian
54486,60ffd560f4f85a1f212d5ab8,543,reds,no,14,1,1941.62,Russian
54586,60ffd560f4f85a1f212d5ab8,544,yellows,no,16,1,1002.025,Russian
54686,60ffd560f4f85a1f212d5ab8,545,reds,no,11,0,1341.9,Russian
54786,60ffd560f4f85a1f212d5ab8,546,yellows,no,12,0,5760.63,Russian
54886,60ffd560f4f85a1f212d5ab8,547,browns,no,13,1,1251.015,Russian
54986,60ffd560f4f85a1f212d5ab8,548,yellows,no,9,0,1504.83,Russian
55086,60ffd560f4f85a1f212d5ab8,549,browns,no,1,0,1143.575,Russian
55186,60ffd560f4f85a1f212d5ab8,550,blues,no,14,1,2212.735,Russian
55286,60ffd560f4f85a1f212d5ab8,551,reds,no,2,0,977.6250001,Russian
55386,60ffd560f4f85a1f212d5ab8,552,reds,no,9,0,796.9749999,Russian
55486,60ffd560f4f85a1f212d5ab8,553,browns,no,9,0,4858.12,Russian
55586,60ffd560f4f85a1f212d5ab8,554,reds,no,12,0,1751.935,Russian
55686,60ffd560f4f85a1f212d5ab8,555,blues,no,3,0,1237.235,Russian
55786,60ffd560f4f85a1f212d5ab8,556,blues,no,16,1,874.99,Russian
55886,60ffd560f4f85a1f212d5ab8,557,yellows,no,9,0,991.015,Russian
55986,60ffd560f4f85a1f212d5ab8,558,yellows,no,11,0,1531.36,Russian
56086,60ffd560f4f85a1f212d5ab8,559,reds,no,4,0,970.23,Russian
56186,60ffd560f4f85a1f212d5ab8,560,yellows,no,15,1,1141.215,Russian
56286,60ffd560f4f85a1f212d5ab8,561,reds,no,11,0,953.2750001,Russian
56486,60ffd560f4f85a1f212d5ab8,563,reds,no,16,1,2019.55,Russian
56586,60ffd560f4f85a1f212d5ab8,564,reds,no,7,0,773.795,Russian
56686,60ffd560f4f85a1f212d5ab8,565,blues,no,5,0,1366.495,Russian
56786,60ffd560f4f85a1f212d5ab8,566,browns,no,12,1,1083.42,Russian
56886,60ffd560f4f85a1f212d5ab8,567,yellows,no,19,1,950.5799999,Russian
56986,60ffd560f4f85a1f212d5ab8,568,blues,no,17,1,1053.68,Russian
57086,60ffd560f4f85a1f212d5ab8,569,yellows,no,7,0,1028.08,Russian
57186,60ffd560f4f85a1f212d5ab8,570,blues,no,17,1,1168.795,Russian
57286,60ffd560f4f85a1f212d5ab8,571,yellows,no,20,1,1011.28,Russian
57386,60ffd560f4f85a1f212d5ab8,572,blues,no,11,1,1442.575,Russian
57486,60ffd560f4f85a1f212d5ab8,573,reds,no,6,0,1698.05,Russian
57586,60ffd560f4f85a1f212d5ab8,574,browns,no,15,1,841.27,Russian
57686,60ffd560f4f85a1f212d5ab8,575,browns,no,14,1,946.385,Russian
57786,60ffd560f4f85a1f212d5ab8,576,browns,no,2,0,879.5,Russian
57886,60ffd560f4f85a1f212d5ab8,577,browns,no,6,0,953.685,Russian
57986,60ffd560f4f85a1f212d5ab8,578,yellows,no,13,0,3680.895,Russian
58086,60ffd560f4f85a1f212d5ab8,579,browns,no,20,1,875.98,Russian
58186,60ffd560f4f85a1f212d5ab8,580,blues,no,15,0,1242.14,Russian
58286,60ffd560f4f85a1f212d5ab8,581,browns,no,13,1,5730.005,Russian
58386,60ffd560f4f85a1f212d5ab8,582,browns,no,5,0,802.4,Russian
58486,60ffd560f4f85a1f212d5ab8,583,blues,no,6,0,1029.295,Russian
58586,60ffd560f4f85a1f212d5ab8,584,browns,no,17,1,1080.94,Russian
58686,60ffd560f4f85a1f212d5ab8,585,reds,no,9,0,1240.5,Russian
58786,60ffd560f4f85a1f212d5ab8,586,reds,no,13,0,2567.99,Russian
58886,60ffd560f4f85a1f212d5ab8,587,yellows,no,3,0,1016.125,Russian
58986,60ffd560f4f85a1f212d5ab8,588,blues,no,12,1,6297.9,Russian
59086,60ffd560f4f85a1f212d5ab8,589,reds,no,12,0,1112.37,Russian
59186,60ffd560f4f85a1f212d5ab8,590,blues,no,4,0,2863.29,Russian
59286,60ffd560f4f85a1f212d5ab8,591,browns,no,3,0,862.0399999,Russian
59386,60ffd560f4f85a1f212d5ab8,592,yellows,no,8,0,1772.87,Russian
59486,60ffd560f4f85a1f212d5ab8,593,blues,no,14,1,981.085,Russian
59586,60ffd560f4f85a1f212d5ab8,594,browns,no,16,1,1086.275,Russian
59686,60ffd560f4f85a1f212d5ab8,595,yellows,no,8,0,2077.125,Russian
59786,60ffd560f4f85a1f212d5ab8,596,blues,no,12,1,1510.845,Russian
59886,60ffd560f4f85a1f212d5ab8,597,reds,no,8,0,825.4450001,Russian
59986,60ffd560f4f85a1f212d5ab8,598,reds,no,4,0,764.83,Russian
60086,60ffd560f4f85a1f212d5ab8,599,blues,no,8,0,1061.17,Russian
60186,60ffd560f4f85a1f212d5ab8,600,reds,no,17,1,909.485,Russian
60286,60ffd560f4f85a1f212d5ab8,601,blues,no,12,1,928.935,Russian
60386,60ffd560f4f85a1f212d5ab8,602,blues,no,10,1,1218.04,Russian
60486,60ffd560f4f85a1f212d5ab8,603,reds,no,14,1,981.9899999,Russian
60586,60ffd560f4f85a1f212d5ab8,604,yellows,no,6,0,1058.86,Russian
60686,60ffd560f4f85a1f212d5ab8,605,reds,no,3,0,809.54,Russian
60786,60ffd560f4f85a1f212d5ab8,606,browns,no,1,0,847.9650001,Russian
60886,60ffd560f4f85a1f212d5ab8,607,browns,no,20,1,812.985,Russian
60986,60ffd560f4f85a1f212d5ab8,608,yellows,no,4,0,1355.49,Russian
61086,60ffd560f4f85a1f212d5ab8,609,browns,no,9,0,1017.645,Russian
61186,60ffd560f4f85a1f212d5ab8,610,blues,no,18,1,1351.31,Russian
61286,60ffd560f4f85a1f212d5ab8,611,blues,no,4,0,875.86,Russian
61386,60ffd560f4f85a1f212d5ab8,612,blues,no,17,1,1246,Russian
61586,60ffd560f4f85a1f212d5ab8,614,blues,no,10,1,2236.795,Russian
61686,60ffd560f4f85a1f212d5ab8,615,browns,no,4,0,715.615,Russian
61786,60ffd560f4f85a1f212d5ab8,616,blues,no,6,1,908.71,Russian
61886,60ffd560f4f85a1f212d5ab8,617,reds,no,4,0,1279.385,Russian
61986,60ffd560f4f85a1f212d5ab8,618,browns,no,16,1,957.39,Russian
62086,60ffd560f4f85a1f212d5ab8,619,blues,no,15,1,1070.595,Russian
62186,60ffd560f4f85a1f212d5ab8,620,blues,no,1,0,857.3299999,Russian
62286,60ffd560f4f85a1f212d5ab8,621,yellows,no,7,0,809.88,Russian
62386,60ffd560f4f85a1f212d5ab8,622,reds,no,20,1,1015.54,Russian
62486,60ffd560f4f85a1f212d5ab8,623,browns,no,1,0,915.195,Russian
62585,60ffd560f4f85a1f212d5ab8,624,blues,no,1,0,1088.21,Russian
62685,60ffd560f4f85a1f212d5ab8,625,yellows,no,14,1,1181.405,Russian
62785,60ffd560f4f85a1f212d5ab8,626,reds,no,19,1,2805.995,Russian
62885,60ffd560f4f85a1f212d5ab8,627,browns,no,4,0,964.865,Russian
62983,60ffd560f4f85a1f212d5ab8,628,blues,no,16,1,1062.23,Russian
63083,60ffd560f4f85a1f212d5ab8,629,reds,no,17,1,1277.785,Russian
63182,60ffd560f4f85a1f212d5ab8,630,yellows,no,2,0,833.32,Russian
63282,60ffd560f4f85a1f212d5ab8,631,reds,no,20,1,1220.325,Russian
63382,60ffd560f4f85a1f212d5ab8,632,browns,no,14,1,785.39,Russian
63482,60ffd560f4f85a1f212d5ab8,633,yellows,no,2,0,774.995,Russian
63582,60ffd560f4f85a1f212d5ab8,634,browns,no,8,0,1314.72,Russian
31088,61058c2ba92529ec164257fe,309,yellows,no,3,0,3314.5,Russian
31188,61058c2ba92529ec164257fe,310,blues,no,19,1,2185.2,Russian
31288,61058c2ba92529ec164257fe,311,blues,no,1,0,1679.2,Russian
31388,61058c2ba92529ec164257fe,312,blues,no,14,1,3511.1,Russian
31488,61058c2ba92529ec164257fe,313,browns,no,7,1,2976,Russian
31588,61058c2ba92529ec164257fe,314,reds,no,2,0,1473.8,Russian
31688,61058c2ba92529ec164257fe,315,browns,no,15,1,1937.4,Russian
31788,61058c2ba92529ec164257fe,316,browns,no,7,0,3746.1,Russian
31888,61058c2ba92529ec164257fe,317,reds,no,2,0,1469.1,Russian
31988,61058c2ba92529ec164257fe,318,blues,no,13,1,3408.2,Russian
32088,61058c2ba92529ec164257fe,319,reds,no,16,1,1378.4,Russian
32188,61058c2ba92529ec164257fe,320,blues,no,5,0,1548.1,Russian
32288,61058c2ba92529ec164257fe,321,blues,no,20,1,3354.1,Russian
32388,61058c2ba92529ec164257fe,322,yellows,no,12,1,3466.2,Russian
32488,61058c2ba92529ec164257fe,323,blues,no,18,1,1319.2,Russian
32588,61058c2ba92529ec164257fe,324,blues,no,13,1,2938.5,Russian
32688,61058c2ba92529ec164257fe,325,reds,no,6,0,1127.2,Russian
32788,61058c2ba92529ec164257fe,326,reds,no,1,0,1625.2,Russian
32888,61058c2ba92529ec164257fe,327,blues,no,5,0,1174.4,Russian
32988,61058c2ba92529ec164257fe,328,browns,no,6,0,1913.3,Russian
33088,61058c2ba92529ec164257fe,329,blues,no,10,1,1801.2,Russian
33188,61058c2ba92529ec164257fe,330,yellows,no,20,1,1522.9,Russian
33288,61058c2ba92529ec164257fe,331,blues,no,18,1,1318,Russian
33388,61058c2ba92529ec164257fe,332,browns,no,16,1,1856.2,Russian
33488,61058c2ba92529ec164257fe,333,blues,no,8,0,1374,Russian
33588,61058c2ba92529ec164257fe,334,browns,no,10,1,3778.1,Russian
33688,61058c2ba92529ec164257fe,335,yellows,no,1,0,2772,Russian
33788,61058c2ba92529ec164257fe,336,yellows,no,4,0,1906.1,Russian
33888,61058c2ba92529ec164257fe,337,yellows,no,17,1,1677.9,Russian
33988,61058c2ba92529ec164257fe,338,yellows,no,7,0,3410.7,Russian
34088,61058c2ba92529ec164257fe,339,browns,no,11,1,1542.1,Russian
34188,61058c2ba92529ec164257fe,340,browns,no,4,0,2553,Russian
34288,61058c2ba92529ec164257fe,341,blues,no,12,1,1248,Russian
34388,61058c2ba92529ec164257fe,342,blues,no,9,1,1873.9,Russian
34488,61058c2ba92529ec164257fe,343,browns,no,6,0,1483.2,Russian
34588,61058c2ba92529ec164257fe,344,browns,no,20,1,2117.4,Russian
34688,61058c2ba92529ec164257fe,345,reds,no,10,0,1756.7,Russian
34788,61058c2ba92529ec164257fe,346,yellows,no,9,1,3063.7,Russian
34888,61058c2ba92529ec164257fe,347,yellows,no,8,1,2354,Russian
34988,61058c2ba92529ec164257fe,348,reds,no,15,1,1244.1,Russian
